OrderID,CustomerID,OrderDate,ProductID,Quantity
614,195,2024-02-25,1,3
615,334,2023-06-18,50,6
616,23,2024-04-16,15,2
617,226,2024-04-20,2,5
618,437,2024-03-06,6,8
619,323,2024-03-31,2,10
620,209,2024-03-23,49,1
621,50,2024-05-08,36,5
622,122,2024-04-20,41,4
623,496,2024-01-03,4,8
624,394,2023-06-06,9,6
625,376,2023-05-26,25,7
626,454,2024-01-23,4,5
627,180,2024-03-27,31,2
628,178,2024-04-28,40,2
629,226,2024-03-25,36,4
630,356,2023-07-26,34,9
631,174,2024-03-06,11,1
632,131,2024-04-17,22,5
633,418,2023-08-16,19,5
634,469,2024-04-30,12,5
635,448,2023-07-16,44,10
636,77,2024-05-10,6,1
637,19,2024-04-23,39,1
638,402,2023-11-18,34,10
639,182,2024-04-27,40,5
640,193,2024-02-25,1,2
641,311,2024-05-02,14,7
642,372,2024-02-24,31,8
643,131,2024-04-30,2,2
644,405,2024-01-20,17,8
645,31,2024-05-06,14,4
646,122,2024-04-17,32,1
647,490,2023-11-23,16,7
648,215,2024-02-13,14,4
649,266,2024-04-21,30,6
650,395,2023-07-20,26,10
651,473,2023-06-20,19,7
652,354,2023-09-23,39,9
653,15,2024-05-07,29,1
654,377,2023-10-09,3,7
655,394,2023-11-23,34,5
656,125,2024-04-13,40,1
657,196,2024-03-08,10,5
658,192,2024-02-28,34,4
659,485,2023-12-22,27,5
660,258,2024-05-05,50,7
661,18,2024-05-04,13,4
662,233,2024-02-29,22,2
663,243,2024-02-22,46,2
664,465,2023-06-05,45,9
665,31,2024-05-03,10,3
666,334,2023-07-09,39,9
667,150,2024-05-07,38,4
668,393,2024-03-13,41,9
669,240,2024-05-10,27,4
670,243,2024-02-13,20,5
671,76,2024-04-25,28,2
672,420,2023-12-21,9,7
673,166,2024-04-18,3,5
674,230,2024-04-30,47,1
675,189,2024-03-19,43,5
676,364,2024-01-10,48,7
677,106,2024-05-11,26,5
678,209,2024-04-03,49,4
679,490,2023-05-12,6,5
680,193,2024-03-08,18,5
681,493,2024-02-09,32,10
682,431,2023-11-26,35,6
683,250,2024-05-10,23,2
684,484,2023-06-01,48,7
685,206,2024-03-29,16,3
686,150,2024-04-27,6,3
687,105,2024-04-14,26,5
688,434,2023-09-23,11,9
689,95,2024-05-02,29,4
690,170,2024-03-02,21,5
691,379,2023-11-02,49,5
692,363,2023-12-01,38,7
693,232,2024-05-09,18,5
694,354,2024-02-16,26,9
695,468,2024-03-16,6,7
696,97,2024-05-03,32,4
697,455,2023-10-29,19,9
698,223,2024-04-12,9,5
699,242,2024-04-28,21,4
700,428,2023-11-07,37,6
701,111,2024-04-17,49,2
702,358,2024-02-13,5,6
703,316,2024-03-27,3,9
704,175,2024-04-05,10,2
705,305,2024-04-21,23,5
706,331,2024-04-05,39,8
707,493,2024-03-21,49,6
708,215,2024-02-16,11,4
709,447,2024-04-13,37,8
710,270,2024-02-25,33,10
711,317,2024-05-06,11,10
712,293,2024-04-01,34,8
713,340,2023-08-06,6,8
714,119,2024-04-25,16,3
715,61,2024-05-10,12,1
716,169,2024-03-15,9,3
717,308,2024-03-24,26,10
718,500,2023-06-16,48,10
719,346,2023-07-03,46,10
720,64,2024-04-17,33,4
721,329,2024-04-04,29,7
722,369,2024-04-05,27,7
723,164,2024-04-27,38,2
724,98,2024-05-01,37,1
725,414,2024-01-14,19,9
726,371,2023-07-25,48,7
727,99,2024-05-11,13,4
728,299,2024-03-06,28,8
729,58,2024-05-10,27,4
730,168,2024-04-22,19,4
731,190,2024-02-13,42,5
732,274,2024-03-04,33,9
733,382,2023-10-23,40,10
734,296,2024-02-19,17,8
735,380,2023-11-16,13,10
736,152,2024-04-25,30,3
737,361,2023-12-06,3,8
738,421,2023-06-04,28,10
739,73,2024-04-15,8,2
740,12,2024-05-11,29,5
741,36,2024-04-15,22,4
742,110,2024-04-14,48,1
743,376,2023-08-04,23,8
744,490,2023-11-22,11,8
745,86,2024-04-20,35,3
746,453,2024-04-11,24,5
747,121,2024-04-27,14,3
748,43,2024-05-01,9,5
749,62,2024-04-16,43,3
750,266,2024-02-21,23,6
751,8,2024-04-25,42,5
752,333,2024-05-05,1,6
753,52,2024-05-09,43,2
754,122,2024-04-17,2,1
755,169,2024-04-21,37,5
756,420,2024-05-06,42,6
757,350,2024-04-22,49,9
758,268,2024-03-19,47,6
759,410,2023-07-04,38,10
760,91,2024-04-27,14,1
761,11,2024-05-08,1,2
762,244,2024-05-01,39,4
763,84,2024-04-16,47,5
764,312,2024-04-02,25,7
765,133,2024-04-27,47,5
766,271,2024-04-19,34,6
767,384,2024-03-26,12,9
768,154,2024-05-04,4,4
769,38,2024-05-01,27,3
770,85,2024-04-30,17,1
771,91,2024-04-15,32,2
772,191,2024-02-17,31,4
773,264,2024-02-23,29,7
774,470,2024-02-03,22,10
775,484,2024-03-29,13,10
776,73,2024-04-20,7,2
777,376,2023-05-29,20,10
778,341,2023-07-11,6,7
779,432,2023-07-26,42,8
780,474,2023-10-24,49,9
781,277,2024-03-25,2,9
782,328,2024-03-17,24,8
783,122,2024-04-12,23,4
784,265,2024-03-23,12,8
785,4,2024-05-10,34,5
786,86,2024-04-23,4,1
787,404,2023-09-22,7,6
788,129,2024-05-08,39,4
789,354,2024-02-01,40,6
790,37,2024-04-14,18,5
791,323,2024-04-28,31,10
792,237,2024-04-30,9,1
793,273,2024-02-23,30,7
794,496,2023-09-24,25,6
795,188,2024-05-08,14,3
796,467,2024-05-03,5,8
797,267,2024-03-04,32,9
798,405,2023-08-10,10,5
799,64,2024-04-24,30,5
800,207,2024-03-14,13,5
801,253,2024-03-15,20,6
802,270,2024-03-20,25,6
803,484,2024-04-08,24,9
804,389,2023-06-19,26,10
805,240,2024-02-23,3,1
806,327,2024-04-10,5,5
807,306,2024-03-14,10,5
808,211,2024-02-21,23,3
809,83,2024-04-16,45,4
810,417,2024-01-23,10,7
811,277,2024-04-19,20,5
812,468,2023-05-15,7,10
813,162,2024-04-13,34,4
814,242,2024-03-11,14,2
815,254,2024-04-17,40,10
816,43,2024-05-08,6,2
817,48,2024-05-04,18,5
818,288,2024-02-25,38,9
819,36,2024-05-09,34,5
820,378,2023-11-15,9,8
821,106,2024-05-11,43,1
822,377,2023-07-03,49,7
823,52,2024-04-16,44,4
824,484,2023-11-10,29,8
825,345,2023-11-08,28,5
826,39,2024-05-10,48,1
827,477,2024-02-26,6,5
828,129,2024-05-05,32,4
829,381,2024-02-16,36,9
830,13,2024-05-08,49,4
831,410,2023-08-27,26,9
832,494,2023-07-28,27,7
833,106,2024-04-26,25,2
834,370,2023-07-02,44,8
835,167,2024-04-22,25,3
836,461,2024-04-04,23,10
837,226,2024-03-27,45,2
838,230,2024-05-10,32,3
839,22,2024-05-10,26,5
840,176,2024-02-18,7,5
841,73,2024-05-07,20,1
842,495,2023-11-15,13,5
843,440,2023-07-12,25,6
844,328,2024-04-09,47,6
845,427,2024-04-12,47,5
846,448,2023-11-16,30,5
847,37,2024-04-23,22,2
848,179,2024-03-30,49,3
849,456,2023-12-04,36,7
850,452,2024-02-21,18,5
851,400,2023-12-18,21,8
852,34,2024-04-25,16,1
853,446,2023-06-13,9,10
854,430,2024-03-08,22,8
855,75,2024-05-04,48,2
856,94,2024-04-13,15,1
857,248,2024-02-24,8,1
858,145,2024-05-01,3,3
859,252,2024-02-20,28,10
860,336,2024-03-30,37,10
861,315,2024-03-13,41,6
862,238,2024-03-25,44,3
863,131,2024-05-08,8,2
864,257,2024-03-18,43,8
865,278,2024-03-05,6,6
866,432,2023-07-15,45,9
867,328,2024-04-16,7,5
868,206,2024-03-18,27,2
869,492,2023-07-02,39,5
870,431,2023-06-23,20,6
871,264,2024-03-14,16,10
872,269,2024-04-27,21,8
873,376,2023-08-13,33,10
874,249,2024-05-05,22,3
875,290,2024-05-01,50,9
876,477,2023-07-09,1,10
877,428,2023-12-02,2,8
878,144,2024-04-15,13,3
879,441,2024-01-03,28,10
880,220,2024-05-08,27,5
881,118,2024-05-09,29,2
882,345,2023-07-28,20,5
883,123,2024-04-19,38,1
884,305,2024-02-17,2,8
885,251,2024-04-02,28,10
886,284,2024-03-03,34,9
887,24,2024-05-05,20,4
888,233,2024-04-23,13,4
889,462,2023-10-03,32,9
890,13,2024-05-07,25,1
891,132,2024-04-22,12,5
892,170,2024-04-22,30,3
893,220,2024-03-04,12,5
894,49,2024-04-14,49,4
895,127,2024-05-09,9,1
896,143,2024-04-17,22,5
897,492,2023-07-01,31,7
898,270,2024-04-14,29,5
899,438,2023-10-18,31,6
900,334,2024-02-23,9,8
901,357,2023-12-28,49,10
902,472,2023-09-24,3,5
903,81,2024-04-24,44,2
904,76,2024-05-11,47,3
905,117,2024-04-19,4,5
906,408,2024-04-30,18,7
907,377,2024-01-28,18,6
908,68,2024-05-04,37,3
909,10,2024-05-03,8,2
910,341,2024-01-05,18,7
911,92,2024-04-18,1,4
912,154,2024-04-30,16,3
913,321,2024-03-24,15,9
914,478,2024-02-17,23,8
915,179,2024-05-10,33,5
916,481,2023-10-17,3,8
917,356,2023-06-05,31,5
918,292,2024-02-22,43,7
919,400,2023-05-14,49,10
920,86,2024-04-30,20,1
921,75,2024-04-21,18,3
922,221,2024-05-03,26,2
923,27,2024-04-15,26,2
924,194,2024-03-20,37,5
925,312,2024-02-26,39,5
926,318,2024-04-30,39,8
927,99,2024-05-04,33,5
928,162,2024-04-25,10,1
929,442,2023-08-26,38,8
